height,weight,label 
184,64,normal
191,66,thin
127,40,normal
120,70,fat
165,56,normal
132,37,normal
157,59,normal
193,61,thin
128,67,fat
138,84,fat
137,75,fat
186,48,thin
185,63,thin
184,82,normal
164,97,fat
191,58,thin
153,76,fat
168,90,fat
157,78,fat
181,35,thin
156,44,thin
178,96,fat
178,53,thin
134,66,fat
188,73,normal
158,63,fat
167,50,thin
150,82,fat
135,96,fat
181,83,fat
200,42,thin
163,49,thin
160,56,normal
161,84,fat
158,42,thin
183,52,thin
149,86,fat
145,68,fat
136,50,fat
159,46,thin
185,95,fat
195,92,normal
149,79,fat
160,39,thin
163,35,thin
179,77,normal
121,76,fat
163,70,fat
182,70,normal
146,85,fat
127,74,fat
141,59,fat
164,64,normal
164,70,fat
193,38,thin
187,56,thin
172,37,thin
192,92,normal
174,97,fat
121,48,fat
200,81,normal
129,72,fat
139,45,normal
124,83,fat
191,91,normal
132,96,fat
141,95,fat
126,74,fat
143,56,fat
151,37,thin
134,83,fat
147,45,normal
125,66,fat
147,46,normal
194,53,thin
129,57,fat
176,97,fat
139,92,fat
162,42,thin
124,58,fat
167,46,thin
137,74,fat
195,70,thin
127,76,fat
174,97,fat
177,75,normal
122,86,fat
199,82,normal
132,92,fat
157,62,fat
125,84,fat
157,95,fat
132,38,normal
124,51,fat
134,62,fat
163,81,fat
161,58,normal
161,40,thin
180,68,normal
190,62,thin
151,62,fat
155,77,fat
121,42,fat
159,76,fat
156,62,fat
172,93,fat
175,57,normal
136,81,fat
156,64,fat
123,68,fat
191,56,thin
133,52,fat
126,40,fat
163,37,thin
177,77,normal
150,55,normal
154,40,thin
136,72,fat
160,99,fat
197,71,thin
187,57,thin
137,54,fat
127,39,normal
166,36,thin
124,99,fat
138,78,fat
135,55,fat
175,95,fat
155,62,fat
181,37,thin
195,46,thin
131,100,fat
145,40,normal
180,53,thin
153,64,fat
132,63,fat
175,37,thin
132,59,fat
174,43,thin
188,98,fat
178,40,thin
184,86,fat
159,62,normal
171,71,normal
126,84,fat
132,83,fat
132,49,fat
175,98,fat
136,54,fat
141,45,normal
158,100,fat
189,37,thin
194,84,normal
198,99,fat
186,78,normal
175,75,normal
191,56,thin
182,72,normal
123,97,fat
182,78,normal
162,60,normal
137,73,fat
155,56,normal
183,92,fat
133,73,fat
192,53,thin
160,60,normal
189,61,thin
180,87,fat
145,100,fat
154,78,fat
197,51,thin
190,82,normal
121,51,fat
120,55,fat
160,84,fat
185,47,thin
150,85,fat
184,79,normal
153,49,normal
182,86,fat
121,78,fat
168,43,thin
153,57,normal
159,57,normal
189,91,fat
179,67,normal
172,63,normal
138,44,normal
122,95,fat
123,75,fat
137,59,fat
155,91,fat
138,63,fat
194,54,thin
131,60,fat
156,90,fat
157,96,fat
137,72,fat
136,83,fat
173,92,fat
200,52,thin
176,86,fat
140,91,fat
187,77,normal
173,67,normal
194,87,normal
150,41,thin
128,84,fat
154,40,thin
177,50,thin
130,57,fat
176,45,thin
128,97,fat
164,85,fat
172,51,thin
157,69,fat
135,49,fat
144,36,thin
197,37,thin
147,35,thin
135,40,normal
163,49,thin
162,49,normal
175,90,fat
126,55,fat
134,84,fat
188,83,normal
173,45,thin
127,75,fat
149,79,fat
163,57,normal
144,40,normal
181,61,normal
130,80,fat
200,100,fat
131,90,fat
164,63,normal
191,72,normal
185,38,thin
126,51,fat
134,66,fat
175,77,fat
191,65,thin
133,50,fat
176,82,fat
130,96,fat
162,96,fat
184,81,normal
162,89,fat
173,72,normal
158,64,fat
191,58,thin
185,82,normal
165,93,fat
129,60,fat
133,36,normal
166,84,fat
185,46,thin
187,84,normal
152,86,fat
149,98,fat
138,75,fat
138,35,thin
133,98,fat
183,82,normal
175,83,fat
187,63,thin
159,46,thin
146,59,fat
137,84,fat
188,39,thin
183,71,normal
166,38,thin
158,96,fat
193,68,thin
138,44,normal
135,35,normal
120,41,fat
152,64,fat
136,53,fat
175,93,fat
154,84,fat
133,70,fat
192,64,thin
153,89,fat
133,91,fat
124,62,fat
158,62,normal
132,35,normal
165,93,fat
162,82,fat
124,42,fat
134,54,fat
194,52,thin
162,82,fat
172,82,fat
153,61,fat
148,74,fat
182,83,fat
151,37,thin
178,76,normal
137,98,fat
141,90,fat
135,47,fat
123,41,fat
142,42,normal
156,44,thin
123,53,fat
187,65,normal
145,78,fat
170,80,fat
151,81,fat
144,47,normal
134,92,fat
151,44,normal
129,87,fat
157,45,thin
128,86,fat
145,45,normal
131,85,fat
150,86,fat
183,45,thin
134,93,fat
183,51,thin
197,52,thin
136,86,fat
179,79,normal
172,96,fat
192,44,thin
169,71,normal
132,72,fat
139,86,fat
137,53,fat
170,73,fat
160,91,fat
185,98,fat
179,80,normal
178,87,fat
158,52,normal
151,75,fat
127,54,fat
193,36,thin
172,60,normal
182,48,thin
167,44,thin
147,41,normal
139,80,fat
141,84,fat
172,100,fat
147,99,fat
134,92,fat
138,98,fat
188,65,thin
131,90,fat
160,39,thin
162,60,normal
176,49,thin
158,81,fat
134,64,fat
139,94,fat
167,91,fat
159,58,normal
182,41,thin
185,77,normal
166,84,fat
148,53,normal
147,98,fat
127,95,fat
127,77,fat
131,41,normal
167,52,normal
124,79,fat
163,68,fat
156,81,fat
129,37,normal
173,49,thin
200,94,normal
167,42,thin
177,97,fat
134,35,normal
195,57,thin
152,37,thin
138,62,fat
122,82,fat
172,94,fat
154,81,fat
163,76,fat
138,59,fat
185,97,fat
129,87,fat
180,82,fat
136,63,fat
196,98,fat
168,82,fat
140,91,fat
175,73,normal
122,63,fat
132,75,fat
147,89,fat
133,85,fat
121,52,fat
176,63,normal
188,39,thin
125,78,fat
150,49,normal
151,90,fat
135,71,fat
133,85,fat
198,35,thin
166,88,fat
125,37,normal
148,35,thin
183,63,normal
165,56,normal
159,82,fat
121,58,fat
157,89,fat
146,36,thin
122,40,fat
145,80,fat
130,77,fat
147,93,fat
171,80,fat
165,82,fat
179,39,thin
184,56,thin
130,60,fat
143,70,fat
184,95,fat
129,60,fat
186,46,thin
123,60,fat
140,99,fat
149,39,thin
168,61,normal
197,41,thin
164,90,fat
159,46,thin
151,71,fat
154,46,normal
137,46,normal
191,70,normal
157,85,fat
153,72,fat
141,60,fat
183,58,thin
133,61,fat
187,36,thin
137,48,fat
138,45,normal
180,76,normal
135,83,fat
199,81,normal
165,98,fat
150,45,normal
154,63,fat
154,51,normal
200,66,thin
152,59,fat
160,57,normal
121,46,fat
145,84,fat
188,47,thin
181,35,thin
162,47,thin
144,84,fat
165,97,fat
189,87,normal
136,81,fat
173,39,thin
142,57,fat
125,53,fat
164,51,normal
194,53,thin
157,47,normal
169,74,fat
121,83,fat
161,62,normal
189,64,thin
186,63,thin
174,72,normal
197,35,thin
176,68,normal
136,94,fat
146,93,fat
124,36,normal
183,83,normal
127,80,fat
122,55,fat
123,89,fat
191,52,thin
146,85,fat
173,88,fat
167,88,fat
132,87,fat
160,42,thin
127,39,normal
182,45,thin
174,58,normal
162,65,normal
174,84,fat
191,44,thin
199,94,normal
148,62,fat
179,82,fat
158,74,fat
153,63,fat
175,89,fat
169,96,fat
193,74,normal
145,79,fat
199,95,normal
179,65,normal
176,92,fat
191,77,normal
175,78,fat
131,43,fat
178,48,thin
130,97,fat
188,89,fat
146,76,fat
200,78,normal
126,53,fat
199,71,thin
131,59,fat
170,75,fat
191,58,thin
170,67,normal
158,63,fat
188,70,normal
166,44,thin
186,47,thin
160,65,fat
160,60,normal
178,89,fat
200,87,normal
182,72,normal
170,58,normal
154,65,fat
139,55,fat
139,67,fat
147,88,fat
170,56,normal
176,77,normal
180,55,thin
164,77,fat
181,86,fat
184,97,fat
195,69,thin
124,53,fat
183,48,thin
178,77,normal
198,42,thin
172,88,fat
126,97,fat
177,61,normal
170,71,normal
183,69,normal
142,45,normal
161,69,fat
176,59,normal
170,52,thin
130,85,fat
147,59,fat
140,43,normal
140,63,fat
134,51,fat
148,98,fat
172,49,thin
180,89,fat
164,61,normal
137,87,fat
166,42,thin
165,77,fat
180,84,fat
160,95,fat
188,40,thin
161,63,normal
124,47,fat
164,99,fat
132,69,fat
183,88,fat
156,95,fat
179,94,fat
150,100,fat
181,52,thin
190,91,fat
198,55,thin
173,65,normal
152,88,fat
148,54,normal
163,38,thin
132,88,fat
188,35,thin
192,85,normal
128,39,normal
163,65,normal
147,83,fat
180,74,normal
170,36,thin
187,57,thin
188,50,thin
199,57,thin
164,39,thin
124,58,fat
163,65,normal
134,72,fat
185,82,normal
146,88,fat
185,90,fat
160,48,normal
159,55,normal
167,42,thin
178,50,thin
161,44,thin
162,73,fat
136,53,fat
136,43,normal
183,74,normal
175,77,fat
184,99,fat
143,84,fat
156,99,fat
160,48,normal
174,100,fat
161,78,fat
177,68,normal
140,96,fat
191,77,normal
175,73,normal
197,98,fat
126,47,fat
154,96,fat
141,61,fat
122,97,fat
176,44,thin
149,64,fat
176,100,fat
157,62,fat
176,43,thin
136,60,fat
186,70,normal
142,41,normal
148,84,fat
182,69,normal
166,37,thin
173,87,fat
128,89,fat
161,100,fat
162,92,fat
178,40,thin
124,35,normal
193,68,thin
121,75,fat
194,69,thin
139,99,fat
169,82,fat
158,94,fat
157,85,fat
166,85,fat
168,71,fat
175,39,thin
146,87,fat
171,53,thin
158,60,normal
132,95,fat
133,37,normal
143,97,fat
151,37,thin
127,95,fat
164,39,thin
193,70,normal
195,78,normal
166,63,normal
178,45,thin
187,98,fat
150,82,fat
168,35,thin
125,92,fat
192,90,normal
180,64,normal
173,36,thin
143,92,fat
195,84,normal
137,48,fat
136,69,fat
194,35,thin
126,88,fat
155,70,fat
182,88,fat
193,99,fat
196,75,normal
192,49,thin
158,45,thin
122,42,fat
189,66,thin
122,98,fat
195,39,thin
177,74,normal
176,46,thin
179,79,normal
152,85,fat
195,36,thin
163,44,thin
190,36,thin
166,96,fat
131,98,fat
167,51,thin
193,54,thin
171,56,normal
157,40,thin
183,60,thin
166,75,fat
183,70,normal
120,38,fat
173,47,thin
200,84,normal
128,97,fat
150,90,fat
144,35,thin
182,67,normal
159,97,fat
134,61,fat
181,38,thin
174,64,normal
150,73,fat
150,74,fat
188,97,fat
158,58,normal
146,74,fat
131,40,normal
197,82,normal
135,43,normal
131,72,fat
146,100,fat
142,57,fat
159,52,normal
165,57,normal
200,96,normal
160,54,normal
193,93,normal
145,79,fat
120,99,fat
133,40,normal
165,64,normal
139,94,fat
197,82,normal
123,54,fat
125,89,fat
140,73,fat
161,70,fat
138,43,normal
128,86,fat
166,81,fat
171,92,fat
185,89,fat
166,81,fat
129,88,fat
185,54,thin
178,39,thin
182,71,normal
196,58,thin
169,84,fat
166,86,fat
134,64,fat
161,39,thin
163,53,normal
150,87,fat
127,90,fat
165,38,thin
153,52,normal
124,76,fat
149,70,fat
164,94,fat
120,64,fat
173,69,normal
150,51,normal
149,66,fat
129,66,fat
185,68,normal
173,59,normal
150,35,thin
184,41,thin
167,65,normal
154,85,fat
159,48,normal
168,59,normal
195,71,normal
120,74,fat
183,94,fat
158,87,fat
164,35,thin
177,100,fat
180,37,thin
198,64,thin
134,36,normal
155,74,fat
174,53,thin
178,78,normal
122,88,fat
123,42,fat
141,84,fat
171,63,normal
156,42,thin
200,67,thin
144,67,fat
195,87,normal
164,78,fat
187,63,thin
126,51,fat
169,53,normal
146,43,normal
188,49,thin
198,60,thin
166,92,fat
190,64,thin
197,85,normal
164,55,normal
187,86,normal
136,63,fat
154,80,fat
190,71,normal
140,47,normal
179,100,fat
184,92,fat
169,80,fat
184,50,thin
156,91,fat
189,59,thin
133,65,fat
160,99,fat
120,68,fat
126,60,fat
169,97,fat
130,55,fat
190,64,thin
143,91,fat
136,97,fat
138,95,fat
173,63,normal
174,63,normal
180,66,normal
135,67,fat
192,68,thin
158,76,fat
122,72,fat
136,78,fat
132,94,fat
154,38,thin
164,86,fat
160,74,fat
199,96,normal
191,57,thin
145,84,fat
168,79,fat
123,89,fat
165,53,normal
181,98,fat
182,92,fat
156,66,fat
174,85,fat
135,100,fat
165,99,fat
170,56,normal
162,68,fat
157,89,fat
159,69,fat
172,79,fat
143,52,fat
200,38,thin
140,53,fat
131,54,fat
179,85,fat
171,81,fat
168,91,fat
195,37,thin
175,52,thin
127,38,normal
141,95,fat
169,74,fat
196,51,thin
174,73,normal
189,61,thin
149,37,thin
168,44,thin
121,55,fat
162,68,fat
162,55,normal
179,44,thin
122,91,fat
176,98,fat
149,96,fat
136,87,fat
134,90,fat
141,94,fat
167,81,fat
128,95,fat
168,38,thin
122,89,fat
169,43,thin
181,98,fat
141,77,fat
161,60,normal
126,83,fat
142,53,fat
121,46,fat
125,67,fat
197,83,normal
186,79,normal
176,36,thin
131,75,fat
150,38,thin
138,44,normal
167,57,normal
135,95,fat
167,53,normal
144,74,fat
163,84,fat
144,94,fat
150,91,fat
134,45,fat
156,98,fat
132,85,fat
133,55,fat
195,55,thin
174,70,normal
193,36,thin
166,48,thin
131,44,fat
198,39,thin
187,37,thin
186,44,thin
130,71,fat
143,85,fat
164,90,fat
129,48,fat
179,45,thin
131,65,fat
133,67,fat
149,39,thin
177,99,fat
159,100,fat
154,86,fat
147,46,normal
188,63,thin
190,51,thin
162,96,fat
129,64,fat
157,61,normal
170,42,thin
168,47,thin
148,99,fat
147,77,fat
142,42,normal
194,67,thin
125,53,fat
161,76,fat
140,97,fat
192,53,thin
135,36,normal
165,45,thin
188,66,normal
154,53,normal
151,37,thin
139,93,fat
160,100,fat
188,36,thin
146,43,normal
143,42,normal
146,63,fat
191,57,thin
130,94,fat
131,51,fat
158,36,thin
197,36,thin
176,51,thin
187,90,fat
134,84,fat
120,65,fat
184,61,thin
157,82,fat
127,56,fat
126,38,normal
192,69,normal
187,46,thin
126,84,fat
169,76,fat
146,74,fat
158,93,fat
200,92,normal
136,42,normal
145,59,fat
171,61,normal
162,100,fat
183,64,normal
174,49,thin
131,65,fat
164,61,normal
144,80,fat
191,55,thin
167,92,fat
154,47,normal
181,55,thin
131,89,fat
170,69,normal
141,61,fat
156,98,fat
158,47,normal
178,53,thin
122,77,fat
182,39,thin
147,97,fat
143,94,fat
165,61,normal
143,45,normal
140,61,fat
178,56,thin
148,38,thin
153,95,fat
181,53,thin
190,67,normal
175,42,thin
183,44,thin
162,56,normal
197,95,normal
183,88,fat
173,81,fat
121,51,fat
150,79,fat
164,55,normal
183,42,thin
166,83,fat
184,75,normal
122,71,fat
178,77,normal
127,81,fat
123,82,fat
183,50,thin
176,87,fat
186,47,thin
189,69,normal
156,54,normal
122,64,fat
138,80,fat
123,79,fat
146,54,fat
141,66,fat
135,82,fat
181,46,thin
124,78,fat
125,55,fat
181,100,fat
162,65,normal
186,77,normal
133,96,fat
196,50,thin
176,61,normal
178,44,thin
155,45,normal
148,35,thin
138,63,fat
177,82,fat
151,63,fat
125,62,fat
123,72,fat
194,64,thin
190,57,thin
126,64,fat
173,71,normal
190,49,thin
169,60,normal
143,63,fat
181,41,thin
181,86,fat
151,94,fat
128,62,fat
159,73,fat
184,92,fat
174,35,thin
121,87,fat
120,62,fat
158,47,normal
144,67,fat
200,73,thin
145,84,fat
125,56,fat
188,66,normal
137,35,normal
124,79,fat
182,60,thin
142,45,normal
199,73,thin
149,88,fat
135,98,fat
185,35,thin
139,69,fat
192,89,normal
168,82,fat
157,65,fat
195,71,normal
185,98,fat
161,41,thin
187,72,normal
168,37,thin
165,55,normal
120,43,fat
121,75,fat
179,46,thin
189,67,normal
171,43,thin
182,71,normal
162,72,fat
147,63,fat
179,67,normal
168,98,fat
189,99,fat
123,77,fat
192,92,normal
127,95,fat
193,48,thin
163,62,normal
124,75,fat
124,69,fat
186,67,normal
164,93,fat
140,37,normal
191,56,thin
135,79,fat
171,99,fat
129,39,normal
193,66,thin
171,93,fat
187,89,fat
122,93,fat
165,87,fat
165,40,thin
175,53,thin
162,62,normal
143,62,fat
124,69,fat
181,47,thin
166,95,fat
178,81,fat
145,42,normal
165,69,fat
197,89,normal
128,38,normal
138,64,fat
140,40,normal
154,81,fat
185,91,fat
150,93,fat
135,44,normal
149,95,fat
199,54,thin
129,83,fat
138,92,fat
125,68,fat
150,67,fat
138,55,fat
156,93,fat
174,82,fat
157,87,fat
197,66,thin
182,60,thin
171,98,fat
120,97,fat
157,84,fat
188,51,thin
177,75,normal
195,96,fat
132,78,fat
186,46,thin
142,87,fat
143,71,fat
180,92,fat
166,73,fat
200,89,normal
163,83,fat
136,52,fat
162,39,thin
134,87,fat
197,35,thin
125,36,normal
176,35,thin
141,58,fat
197,88,normal
121,46,fat
171,71,normal
148,63,fat
158,97,fat
130,73,fat
125,46,fat
189,92,fat
169,95,fat
139,59,fat
193,44,thin
181,37,thin
199,68,thin
139,85,fat
142,100,fat
186,65,normal
190,85,normal
154,64,fat
198,55,thin
125,44,fat
198,57,thin
151,39,thin
198,97,normal
185,68,normal
176,54,thin
127,55,fat
185,92,fat
158,63,fat
165,67,normal
150,87,fat
191,36,thin
123,100,fat
194,96,fat
144,38,thin
154,43,thin
193,60,thin
134,49,fat
185,52,thin
125,100,fat
161,99,fat
132,55,fat
